"","Composer","nPVI_Entire","Nine_Eight","pitch_correlation","pitch_entropy","parallel_motion","similar_motion","oblique_motion","t1_1","t1_2","t1_3","t1_4","t1_5","t1_6","t1_7","t2_1","t2_2","t2_3","t2_4","t2_5","t2_6","t2_7","t3_1","t3_2","t3_3","t3_4","t3_5","t3_6","t3_7","t4_1","t4_2","t4_3","t4_4","t4_5","t4_6","t4_7","t5_1","t5_2","t5_3","t5_4","t5_5","t5_6","t5_7","t6_1","t6_2","t6_3","t6_4","t6_5","t6_6","t6_7","t7_1","t7_2","t7_3","t7_4","t7_5","t7_6","t7_7","rising_passing","downward_passing","upper_neighbor","lower_neighbor","double_neighbor_ul","double_neighbor_lu","upper_echappee","lower_echappee","ascending_short_nota_cambiata","descending_short_nota_cambiata","ascending_long_nota_cambiata","descending_long_nota_cambiata","rising_anticipation","descending_anticipation","reverse_ascending_nota_cambiata","reverse_descending_nota_cambiata","reverse_upper_echappee","reverse_lower_echappee","ternary_suspension","binary_suspension","ternary_suspension_agent","binary_suspension_agent","fake_suspension_step_up","fake_suspension_step_down","resolution_against_suspension_dissonance","suspension_repeated_note","suspension_missing_agent_approached_step_up","suspension_missing_agent_approached_step_down","dissonant_third_quarter_rising_pt","dissonant_third_quarter_falling_pt","dissonant_third_quarter_un","dissonant_third_quarter_ln","appoggiature_approached_from_below","appoggiature_approached_from_above","ascending_accented_pt","descending_accented_pt","accented_upper_neighbor","descending_lower_neighbor","chanson_idiom","unclassified_2_or7","unclassified_4","total","mvmnt"
"275","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",127.796,4,0.865657216,6.76825,0.22913257,16.28,57.63,5.769,3.989,0.57,1.425,0.214,0.855,4.63,4.131,1.068,3.49,0.214,0,0.214,0.641,0.641,3.704,2.208,6.054,0.071,0.783,0.071,0.855,0.427,6.197,2.991,5.342,0.997,0.427,0.57,0,0.641,5.057,2.707,5.128,0.285,0.285,0.427,0.142,1.211,5.484,1.638,5.271,5.199,0.142,0.855,0.499,0.427,4.843,1.211,48,62,4,39,7,11,9,20,6,13,2,1,12,19,5,22,2,1,4,68,5,58,1,8,2,17,11,16,2,0,4,4,5,15,2,10,2,6,8,0,0,1348,"gloria"
"276","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",113.51,0,0.616835984,6.39807,0.184491979,20.05,49.36,5.221,4.427,0.681,0.568,1.022,0.568,4.994,4.313,2.838,3.746,0.341,1.476,0,1.362,1.362,4.767,2.384,3.746,0.114,0,0.341,0,1.249,3.746,2.838,3.859,0.227,1.022,2.497,0.454,0.795,4.881,5.675,3.405,1.022,0.114,0,0.114,0.681,4.427,1.022,2.611,4.086,0.454,0.908,0.341,1.93,3.746,3.632,18,18,4,20,6,9,9,15,6,10,1,3,8,17,2,14,2,0,4,36,3,33,2,7,1,16,10,9,0,0,3,3,4,13,0,10,2,1,6,0,0,874,"gloria"
"277","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",108.857,1,0.71942213,6.11111,0.143730887,16.3,42.31,5.405,3.346,0.772,0.901,1.416,2.188,4.376,3.218,4.118,3.732,0.129,1.673,0.129,1.416,3.089,3.218,3.475,2.831,0.772,0.515,0,0.257,2.188,3.218,1.03,3.475,0.257,0,1.931,0.386,2.317,3.861,8.494,3.218,0.515,0.386,0.644,0,1.287,3.475,2.317,2.831,4.247,0.386,0.386,0,1.416,2.317,2.445,9,18,4,15,5,9,9,18,6,11,1,1,6,16,2,14,2,1,4,33,3,28,2,6,1,15,11,8,0,0,4,3,4,13,0,7,2,1,7,0,0,778,"gloria"
"278","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",132.639,1,0.659183066,6.4404,0.118126273,14.36,55.92,4.573,4.771,0.099,1.093,0.596,1.59,4.274,4.672,3.082,3.777,1.889,0.398,0.199,0.895,0.497,3.678,0.497,4.076,0.895,0.199,0,0.994,1.491,4.672,3.38,4.274,0.696,0.795,0.696,0.497,1.292,4.771,3.28,4.374,1.193,1.392,0.298,0,0.596,5.368,1.69,3.877,4.573,0.398,0,0.497,0.994,4.573,1.59,47,34,4,24,5,10,10,16,7,10,1,1,8,20,2,15,2,0,4,46,4,40,1,9,1,19,11,8,0,0,3,3,4,14,1,10,2,2,7,0,3,1012,"gloria"
"279","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",118.859,3,0.649971074,6.60246,0.132440476,17.42,55.39,3.693,4.801,0.886,0.812,0.665,1.994,5.761,5.982,1.551,5.244,0.369,0.148,0.443,0.222,1.182,5.465,1.256,4.505,0.517,0.517,0,0.295,0.886,5.318,0.96,4.653,0.148,0,1.329,0.222,1.108,4.653,2.659,5.761,0.074,0.739,0.517,0.148,0.443,6.573,2.068,4.431,4.874,0.222,0.222,0,0.739,4.284,0.665,55,45,4,29,5,9,9,18,8,11,2,3,8,20,2,15,2,0,4,73,4,70,1,7,1,15,10,9,0,0,3,3,4,13,0,9,2,2,11,0,0,1353,"gloria"
"280","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",129.188,2,0.62975345,6.6453,0.189368771,13.33,55.84,8.622,4.376,0.327,1.764,0.653,1.894,4.311,4.572,2.417,2.939,0.784,0.523,0.261,0.588,0.784,3.07,2.155,3.396,0.457,0.131,0,1.045,0.849,3.854,4.376,4.703,0.392,0.457,1.568,0.392,0.914,4.05,3.658,4.703,0.196,0.98,0.653,0,0.914,5.16,3.005,3.658,3.788,0.196,0.131,0.131,0.523,4.572,1.11,62,71,6,22,5,9,11,16,6,10,1,4,6,17,2,14,2,0,4,44,3,39,1,7,1,15,10,8,0,0,3,3,5,14,1,15,2,1,10,1,0,1535,"gloria"
"281","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",128.207,3,0.864786391,6.58406,0.123989218,14.2,57.61,3.453,4.696,1.243,0.207,0.76,0.069,5.663,5.249,1.036,3.798,0.414,0.76,0,1.243,1.727,6.215,3.315,3.936,0.276,0.691,0.207,0.276,0.483,4.075,0.76,4.351,0.483,0.691,0.691,0,1.312,5.387,6.285,4.075,1.381,0,0,0.276,0.138,5.318,1.105,2.762,4.144,0.414,2.348,0.207,1.865,3.246,2.97,63,61,4,26,5,11,10,16,7,12,1,6,8,17,3,16,2,0,6,56,5,51,1,7,1,16,11,10,1,0,3,3,4,16,1,27,2,3,7,0,0,1430,"gloria"
"282","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",124.945,1,0.66382079,6.58003,0.121546961,15.11,59.78,5.49,3.961,1.876,1.737,1.807,1.042,7.575,5.212,0.347,3.961,0,0.417,0,0.695,2.432,5.629,1.737,4.17,0.139,0.347,0.278,1.32,0.973,4.656,1.668,3.892,0.278,0,2.085,0.069,1.807,4.1,4.17,3.683,0.486,0,0,0.417,0.417,5.837,0.903,2.502,6.185,0,0.486,0,1.112,3.614,0.486,45,63,5,26,5,11,9,19,6,12,1,4,9,21,3,14,2,0,4,80,4,76,2,6,1,20,11,8,0,0,3,4,4,13,2,12,2,3,11,1,1,1442,"gloria"
"283","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",122.896,0,0.906040353,6.67621,0.088414634,15.28,58.56,3.917,4.636,0.879,0.08,0.799,0.959,6.395,5.915,1.359,5.356,0,0.639,0.24,0.56,1.359,6.155,3.437,4.716,0.56,0.56,0,0.08,0.719,5.036,1.119,5.276,0,0.08,1.759,0.4,1.679,5.596,2.878,4.077,0.08,0.24,0.56,0.16,0.56,5.516,1.839,3.197,4.396,0.16,0.24,0,1.279,3.997,0.56,57,62,4,39,5,11,9,16,7,11,1,3,8,19,3,15,2,0,8,52,7,47,1,6,1,15,11,8,0,0,3,3,4,14,0,11,2,1,8,0,0,1246,"gloria"
"284","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",120.31,1,0.890856792,6.68648,0.137529138,13.66,57.54,4.687,3.844,1.527,1.58,0.105,1.159,4.529,5.371,0.895,3.686,0.632,0,0.053,0.421,0.685,4.739,2.791,4.634,0.105,1.422,0.579,0.843,0.685,5.371,4.107,4.371,1.001,0.843,0.527,0,0.579,4.529,1.58,4.055,0.737,0.737,0.316,0.369,1.106,5.74,1.738,3.476,5.529,0.685,0.685,0.579,0.579,3.739,2.054,77,72,4,42,5,10,10,19,7,12,8,5,11,21,2,15,3,0,4,79,4,74,1,6,1,14,11,9,0,1,3,3,4,14,0,23,2,1,7,1,0,1909,"gloria"
"285","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",135.264,1,0.70745606,6.6371,0.130434783,14.61,55,5.308,4.584,0.362,0.844,0.724,1.99,5.187,4.222,2.413,5.308,0.121,1.327,0.181,0.724,0.965,4.704,2.955,3.619,0.724,0.483,0,0.422,0.905,3.317,1.508,4.644,0.121,0,2.111,0.483,1.749,4.343,5.85,4.704,0.181,0.724,0.724,0.121,0.422,4.825,2.051,3.8,4.584,0.362,0.181,0,1.206,3.378,0.543,56,56,4,34,5,10,11,15,6,12,1,2,8,17,2,15,2,1,4,76,3,69,1,8,1,18,11,9,1,0,3,3,4,14,1,14,2,3,6,0,1,1637,"gloria"
"286","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",113.035,0,0.606500893,6.47471,0.189300412,19.53,49.23,6.971,3.641,0.232,2.169,0.93,1.627,3.718,3.873,2.246,3.796,0.077,0.542,0.232,0.542,0.542,3.563,1.782,4.493,0.31,0.232,0,1.239,1.317,4.415,3.95,4.802,0.542,0.542,1.704,0.31,0.542,4.802,5.345,5.035,0.465,0.465,0.155,0.077,0.852,5.732,1.394,4.26,4.26,0.155,0,0.542,0.697,3.95,0.93,28,29,5,30,6,11,10,17,6,11,1,3,7,19,2,15,2,0,4,42,3,37,1,9,1,17,11,9,0,0,3,4,4,13,0,15,2,3,8,0,0,1275,"gloria"
"287","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",119.033,4,0.68652705,6.31041,0.121338912,12.85,54.04,4.416,2.65,2.257,0.393,1.766,0.491,5.594,4.907,1.276,3.14,0.196,0.393,0,0.196,0.883,6.575,5.888,4.22,0.393,0.393,0.589,0.491,0,3.435,2.257,4.024,0.687,0.785,1.178,0,1.57,3.533,6.869,3.435,0.883,0.294,0,0.393,0.491,4.22,0.883,2.061,5.496,0,1.472,0.294,0.981,2.453,5.201,35,34,4,20,5,11,9,15,7,10,2,4,8,17,2,15,3,0,4,53,3,46,2,6,1,16,10,8,0,0,3,3,4,13,1,10,2,2,12,0,1,1024,"gloria"
"288","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",124.259,2,0.722064636,6.7679,0.221098266,13.83,58.6,7.112,3.1,1.641,1.155,0.973,1.459,6.201,5.897,0.365,2.067,0.182,0.122,0,0.304,1.155,4.802,1.884,4.255,0.547,0.426,0.122,1.094,0.669,4.985,4.316,4.438,1.459,0.486,1.277,0.122,1.702,5.41,3.587,3.465,0.122,0.426,0,0.182,1.155,6.261,1.702,2.371,5.289,0.061,0.365,0.608,0.122,3.283,1.277,49,69,5,20,5,10,9,16,7,10,4,3,9,20,2,14,2,1,4,100,4,95,1,11,1,15,11,9,0,0,3,3,4,13,1,26,2,1,7,1,2,1620,"gloria"
"289","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",120.288,0,0.629761963,6.68472,0.096715328,11.42,56.69,7.565,2.92,0.133,1.858,1.128,1.46,3.583,2.853,4.711,2.588,0.73,1.062,0.332,0.597,0.597,2.123,1.659,3.185,0.265,0.265,0,1.858,0.995,2.986,6.901,4.048,0.863,0.664,1.659,0.929,0.597,3.782,6.105,3.915,0.597,0.929,0.664,0.199,0.995,4.18,3.251,3.251,3.119,0.133,0,0.531,0.995,3.849,2.389,60,40,5,32,6,10,9,17,6,12,1,1,6,20,2,14,2,0,8,32,6,27,1,6,1,15,10,9,0,0,3,3,5,13,1,22,2,1,7,0,0,1501,"gloria"
"290","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",104.965,2,0.711378346,6.38874,0.173501577,17.18,54.56,5.24,4.354,1.181,1.328,0.664,1.402,4.871,4.133,0.148,4.28,0,0.148,0.074,0.148,1.328,3.985,1.697,5.683,0.148,0.517,0.59,0.812,0.443,5.24,2.362,6.494,0.295,0.221,0.959,0,1.033,5.609,2.14,5.461,0.664,0.074,0.074,0.517,0.443,5.166,1.771,5.24,6.716,0.074,0.221,0.295,1.107,3.321,1.328,79,32,5,27,6,9,9,18,7,11,1,3,11,21,2,16,2,2,5,56,3,52,1,6,1,18,11,10,1,0,3,3,4,13,1,21,2,2,10,0,0,1365,"gloria"
"291","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",124.626,0,0.63918643,6.65462,0.156,13.47,58.33,6.75,2.96,0.935,1.09,1.038,1.558,5.763,3.946,2.233,3.634,0.156,0.987,0.052,0.363,1.298,4.517,2.96,3.583,0.727,0.675,0,1.142,0.519,4.361,2.181,4.465,0.26,0.156,2.336,0.727,1.35,4.777,5.556,3.946,0.208,0.571,0.415,0.26,1.142,5.919,1.921,2.752,3.427,0.156,0.312,0,0.623,4.673,0.623,49,121,5,57,6,10,10,17,8,12,2,8,7,18,2,14,2,0,4,58,3,53,1,9,1,16,11,10,0,0,3,3,4,14,2,13,2,2,7,0,1,1909,"gloria"
"292","attribution_data_updated.csv:Du Fay_Guillaume",115.839,1,0.734238603,7.51675,0.077001013,13.73,62.01,6.713,4.59,1.721,0.574,2.639,1.033,4.877,4.877,1.836,3.385,0.631,1.836,0.172,1.893,2.467,5.278,0.918,3.844,1.09,0,0,0.057,1.147,4.36,1.377,3.5,0.172,0.172,2.983,0.459,2.065,3.844,6.713,2.811,0.516,1.434,0,0,0.459,2.926,0.402,2.295,4.819,0.746,0.402,0,1.147,2.983,1.836,55,52,8,24,12,7,7,37,7,11,0,14,2,22,1,18,2,0,5,28,5,19,5,5,2,12,7,7,2,3,2,3,6,13,6,8,1,0,2,2,2,2236,"gloria"
"293","attribution_data_updated.csv:Du Fay_Guillaume",119.749,1,0.778171748,7.3938,0.054848188,14.82,59.66,1.849,3.81,0.616,0,1.401,1.345,3.697,3.305,3.978,3.754,0.616,3.81,0.392,2.857,1.513,5.658,2.297,2.521,1.569,0.168,0.112,0.056,1.008,3.922,0.616,3.641,0.28,0,1.681,2.241,2.521,5.042,5.378,3.754,1.513,0.896,0.728,0,0.728,4.538,1.289,2.857,3.361,1.064,0.224,0,2.913,3.417,1.064,41,56,8,12,11,6,10,38,9,20,0,7,2,25,1,21,2,0,9,25,8,15,3,4,2,10,8,6,3,3,3,3,5,11,4,8,0,0,0,2,5,2463,"gloria"
"294","attribution_data_updated.csv:Josquin des Prez",107.04,0,0.841707865,6.4944,0.079584775,15.46,56.78,2.467,4.111,2.158,0.411,2.775,0.617,4.522,4.111,0.925,5.036,1.028,0.617,0,0.925,1.747,5.55,1.644,4.728,0.925,0.206,0,0.925,1.747,3.392,0.308,5.036,0.308,0.206,1.747,0.514,1.953,3.905,4.008,5.653,2.158,0.925,0,0,1.336,4.317,0.206,3.803,5.242,0.103,0.411,0.514,1.953,3.289,1.542,38,25,8,23,10,9,9,24,7,25,0,14,3,16,1,21,6,0,4,39,3,27,5,5,2,16,8,7,3,14,2,4,6,17,3,7,0,1,2,1,3,1008,"gloria"
"295","attribution_data_updated.csv:Josquin des Prez",98.0676,0,0.757500748,6.61236,0.154103853,15.97,50.52,3.912,3.365,1.252,0.782,0.939,1.565,4.773,3.834,1.095,3.991,0.391,0.469,0.156,1.174,1.721,4.538,3.443,5.243,0.548,0.939,0.156,0.548,1.252,3.991,2.66,4.93,0.626,0.626,1.878,0.078,2.191,3.991,3.052,5.243,0.704,0.548,0,0.235,1.33,6.025,1.487,2.66,4.851,0.548,0.861,0.078,1.878,2.191,1.252,34,25,8,22,8,8,8,17,9,10,0,5,5,17,1,19,6,1,11,48,9,39,3,4,2,10,8,3,3,20,4,2,5,13,2,7,0,3,4,0,6,1285,"gloria"
"296","attribution_data_updated.csv:Josquin des Prez",117.383,5,0.893491331,7.29105,0.107594937,14.58,58.32,3.007,4.281,0.866,0.815,1.07,1.478,6.116,5.25,1.733,2.854,1.019,0.917,0.255,1.019,1.478,4.638,0.663,2.752,1.274,0.153,0.051,0.102,0.866,4.791,1.325,4.944,0.714,0.459,1.937,0.612,1.478,6.473,2.956,3.925,1.325,1.121,0.255,0.153,0.765,6.779,0.765,3.262,4.027,0.357,0.102,0.051,1.835,5.861,1.07,46,68,15,33,11,9,7,43,12,21,0,15,3,21,1,23,6,2,5,91,4,79,4,4,0,15,8,8,3,11,4,9,6,16,2,8,1,3,2,2,5,2003,"gloria"
"297","attribution_data_updated.csv:Josquin des Prez",109.159,0,0.848738366,6.34913,0.106489185,13.95,53.71,7.074,3.319,0.961,2.358,1.572,1.397,4.716,5.24,1.135,2.795,1.048,1.135,0.087,0.437,2.009,4.454,0.961,2.183,2.882,0.437,0,1.135,1.048,5.24,4.541,2.096,0.262,0.262,2.009,0.699,2.62,3.144,5.066,4.279,0.786,1.659,0.524,0,0.961,3.668,2.445,2.009,2.882,0.087,0.087,0.437,2.009,2.707,1.135,26,47,8,21,9,10,9,20,10,19,0,15,3,21,1,21,7,3,5,33,3,22,3,2,2,13,8,4,3,7,2,2,6,14,4,6,0,1,2,2,5,1199,"gloria"
"298","attribution_data_updated.csv:Josquin des Prez",109.729,0,0.895586486,6.98223,0.103053435,15.86,57.04,4.499,6.041,1.093,1.864,0.9,0.643,4.692,4.434,0.386,4.949,0.257,0.45,0,0.707,1.735,3.92,2.763,5.591,0.321,0.771,0.578,2.121,0.964,4.37,2.442,4.306,0.964,0.578,1.992,0.064,1.028,3.856,2.057,4.242,0.386,0.193,0,0.257,0.964,5.656,1.478,2.892,4.756,0.193,0.964,0.514,1.093,3.213,1.864,47,52,11,26,7,8,9,20,8,15,1,4,3,16,1,19,6,2,8,38,7,28,2,1,2,10,8,4,4,19,2,2,5,11,2,6,0,1,5,2,2,1506,"gloria"
"299","attribution_data_updated.csv:Josquin des Prez",111.299,0,0.883596269,6.35733,0.083495146,18.35,47.78,2.756,4.631,1.985,0.441,0,1.985,4.19,5.843,0.331,2.095,0.11,0,0.331,0.992,2.315,3.418,3.197,5.182,0,1.544,0.441,0.331,0.11,5.623,2.095,5.513,1.874,0.331,0.221,0,0.992,4.631,1.433,4.41,0.11,0.551,0.882,0.772,2.095,5.072,3.308,5.292,3.969,0.221,0.551,0.882,0.441,4.851,1.654,20,27,8,23,7,6,8,16,7,13,0,2,2,11,1,19,5,0,4,34,2,25,2,1,2,10,8,2,3,7,2,2,5,11,2,5,1,1,1,0,2,969,"gloria"
"300","attribution_data_updated.csv:Josquin des Prez",105.374,2,0.741317581,6.56144,0.106382979,17.67,55.82,5.967,2.148,3.182,1.512,0.557,2.068,5.171,5.012,0.477,1.273,0.239,0,0.08,0.716,1.114,3.739,2.148,5.012,0.716,0.477,0.239,1.512,0.318,4.614,2.228,5.012,1.671,0.398,1.989,0,2.068,6.126,3.739,3.182,0.716,0.477,0.318,0,0.796,7.08,1.591,2.625,4.455,0.636,0.318,0.159,1.352,3.58,1.193,33,52,8,21,9,10,7,16,9,8,0,4,3,21,1,18,6,1,7,48,4,37,4,4,1,11,7,5,3,5,2,3,6,13,2,18,1,1,1,4,9,1284,"gloria"
"301","attribution_data_updated.csv:Josquin des Prez",116.141,3,0.907948485,6.44299,0.154929577,15.64,49.47,5.79,4.514,0.393,1.766,0.687,1.374,3.729,5.397,3.435,2.453,0.883,1.472,0.589,0.981,0.785,3.631,0.687,3.337,0.294,0.294,0,0.687,1.668,4.416,3.925,4.907,0.589,0.393,1.963,0.393,1.374,4.22,3.042,4.122,0.785,0.393,0.981,0,1.472,4.024,4.809,3.042,3.729,0.393,0,0,1.766,3.14,1.276,19,41,8,20,8,9,7,18,7,7,0,5,4,15,1,17,5,0,7,38,4,27,4,4,1,10,6,4,3,6,2,2,5,11,3,4,2,2,4,1,3,1029,"gloria"
"302","attribution_data_updated.csv:Josquin des Prez",110.467,1,0.832445388,7.00195,0.056060606,13.77,60.48,4.894,4.617,1.2,0.277,2.308,0.739,5.725,6.648,2.678,3.693,0.554,1.2,0.092,0.923,1.293,6.094,2.493,4.34,0.185,0,0,0.092,1.385,5.448,1.385,4.063,0.185,0.092,2.862,0.739,1.385,5.171,4.155,3.601,0.092,0.369,0,0,0.554,4.432,0.739,2.862,4.801,0.462,0.185,0,0.831,3.232,0.923,42,39,8,28,9,11,12,17,7,11,1,7,4,16,1,20,6,0,4,32,2,21,4,5,0,10,7,5,5,23,3,4,5,12,3,7,0,1,2,1,4,1072,"gloria"
"303","attribution_data_updated.csv:Josquin des Prez",106.879,1,0.88184394,6.63231,0.184407796,18.4,50.53,2.004,4.285,0.829,0.415,0.346,1.037,5.39,4.976,1.106,4.492,0.276,1.037,0.207,1.382,1.797,5.529,3.11,3.594,1.037,1.382,0.207,0,0.968,4.561,0.968,3.801,0.207,0.138,0.968,0.415,1.589,4.63,2.488,5.39,0.415,0.415,0.968,0.691,0.484,6.082,2.211,4.008,4.216,0.207,1.106,0,1.244,5.183,2.211,39,49,8,21,7,8,8,17,7,9,0,8,4,14,1,20,6,0,5,48,3,37,2,1,0,11,7,4,7,22,3,2,5,12,3,9,0,2,1,1,2,1412,"gloria"
"304","attribution_data_updated.csv:Josquin des Prez",103.342,4,0.721544014,6.83575,0.058914729,10.1,52.91,8.746,2.915,0.353,1.413,0.618,0.883,3.71,4.329,0.883,2.562,0,0,0,0.177,0.795,3.534,6.272,4.859,0.088,1.767,0.265,1.148,0.265,5.477,3.71,4.152,0.795,1.06,1.06,0,0.177,4.682,3.18,3.269,0,0.177,0.265,1.237,1.325,3.887,5.212,3.18,2.827,0.088,0.883,0.972,0.088,3.534,3.18,38,27,10,23,10,9,6,18,7,10,0,8,5,14,1,20,7,0,4,55,3,47,4,4,0,12,7,9,2,14,3,2,5,13,3,6,0,1,8,1,4,1107,"gloria"
"305","attribution_data_updated.csv:Josquin des Prez",110.095,2,0.718709096,7.0782,0.05904059,12.95,61.81,4.13,4.565,0.797,0.58,1.522,1.087,4.855,5,2.391,4.493,0.87,1.377,0.072,0.58,1.449,6.304,1.667,4.493,0.58,0.145,0,0.145,0.87,6.377,1.304,3.768,0.29,0.145,2.609,0.652,1.232,5.29,5.29,3.913,0.725,0.507,0.072,0.435,0.29,4.928,1.812,2.609,4.203,0.145,0.29,0,0.942,3.043,1.159,67,50,8,23,8,7,11,23,7,21,0,11,2,15,1,21,6,0,9,41,7,30,3,1,3,14,9,4,4,30,2,3,5,15,2,5,0,1,3,0,2,1361,"gloria"
"306","attribution_data_updated.csv:Josquin des Prez",109.335,1,0.906491124,6.94702,0.095682614,12.69,63.56,4.554,4.807,1.898,0.886,1.834,0.506,5.882,6.515,1.455,3.352,0.38,0.886,0,0.696,1.075,6.262,1.581,3.099,0.253,0.253,0.443,0.633,0.443,4.238,1.898,4.364,0.253,0.38,2.34,0.127,0.633,4.997,3.858,4.491,1.202,0.506,0.19,0.063,0.38,4.997,0.443,3.163,5.756,0.127,1.139,0.38,0.569,3.858,1.961,64,66,8,45,9,7,9,29,8,17,0,16,2,21,1,23,5,1,5,59,2,45,3,7,2,15,9,8,3,25,5,3,5,16,3,13,0,1,5,4,3,1567,"gloria"
"307","attribution_data_updated.csv:Josquin des Prez",103.625,0,0.814220165,6.16747,0.169444444,18.2,36.05,8.141,4.253,0.608,0.486,1.094,1.337,4.496,4.982,2.916,4.01,0.122,1.215,0.243,0.243,0.851,4.982,5.346,2.673,0.729,0.851,0,0.122,0.608,3.767,2.43,3.159,0.243,0.122,1.337,0.122,1.701,3.402,6.075,4.374,0.122,1.215,0.608,0.122,1.094,4.739,4.374,2.309,3.281,0.243,0,0,0.608,2.795,1.458,18,16,9,14,8,8,7,15,7,7,0,4,5,11,2,17,6,0,4,32,2,23,4,4,0,11,6,4,3,7,2,2,5,12,3,9,0,1,2,1,3,828,"gloria"
"308","attribution_data_updated.csv:Josquin des Prez",122.783,0,0.803183516,6.01413,0.079207921,13.15,43.72,5.473,1.99,2.239,0.249,2.488,0.249,4.229,4.975,1.244,2.736,0.498,0.249,0,0.498,1.244,4.726,2.736,3.731,0.498,0,1.493,0.498,0.995,4.478,3.483,3.98,0.249,0.498,0.995,0.746,1.741,5.224,8.458,2.488,1.493,0.498,0,0,0.498,2.736,0.498,2.239,3.731,0.249,1.99,0.249,1.741,2.985,5.721,11,20,9,15,9,8,8,20,7,11,0,6,4,13,1,16,6,0,4,14,2,5,4,3,2,13,6,5,1,5,2,3,5,12,3,6,0,1,1,1,2,416,"gloria"
"309","attribution_data_updated.csv:Josquin des Prez",88.7246,0,0.799518514,6.33004,0.098455598,18.07,44.48,1.873,4.683,1.561,1.145,0.728,1.353,5.099,4.683,0.624,4.995,0.312,0.52,0,1.249,2.81,4.995,2.081,5.411,0.312,0.416,0.104,0.832,1.353,3.746,0.624,5.931,0.104,0.624,1.457,0.104,1.145,3.85,2.497,5.931,1.665,0.312,0,0.104,1.457,4.891,0.312,3.226,5.411,0.52,1.561,0.104,3.226,2.081,1.977,31,16,8,20,8,7,10,22,7,10,0,3,2,15,1,20,6,2,4,36,2,26,4,2,2,13,8,3,3,5,2,2,5,14,3,5,0,1,3,0,3,993,"gloria"
"310","attribution_data_updated.csv:Josquin des Prez",107.217,1,0.897569713,6.91812,0.104402516,14.62,56.41,5.577,3.992,0.697,1.267,1.014,1.584,5.323,4.943,2.218,4.119,0.19,0.951,0.253,0.507,2.155,5.45,2.852,3.422,0.887,0.76,0.063,0.824,0.634,5.703,0.824,2.788,0.317,0.063,1.648,0.19,1.774,4.183,2.535,5.894,0.19,0.444,0.127,0.19,1.267,6.401,1.141,3.992,4.119,0.317,0.253,0,1.394,3.992,0.57,42,69,9,34,7,8,8,16,7,16,0,8,2,16,1,19,6,0,4,46,2,36,3,5,3,11,8,4,5,27,2,2,7,11,2,7,0,1,2,2,2,1572,"gloria"
"311","attribution_data_updated.csv:Josquin des Prez",105.094,2,0.860392045,6.74469,0.099710983,17.66,54.59,5.267,5.422,1.549,0.852,0.31,1.936,5.887,5.035,0.852,3.486,0.155,0,0.155,0.155,2.634,2.866,4.028,5.577,0.077,2.246,0,1.162,0.387,5.035,1.317,3.486,0.93,0,1.549,0,1.394,3.331,0.465,4.648,0.077,0.775,0.155,0.93,0.852,6.662,2.866,4.493,4.493,0.232,0.542,0.155,0.775,4.26,0.542,54,37,10,18,7,7,8,17,7,14,2,7,2,14,1,18,6,0,4,47,2,38,2,4,2,11,8,3,5,23,2,3,5,12,2,6,0,1,4,1,3,1853,"gloria"
"312","attribution_data_updated.csv:Josquin des Prez",71.838,0,0.404023551,6.6038,0.02892562,20.36,38.18,7.018,3.509,0.797,2.233,3.03,1.914,3.828,6.22,2.711,3.19,0.957,1.435,0.478,0.478,0.797,6.38,1.914,2.711,0.319,0,0,1.116,2.233,4.625,4.466,4.306,0.638,0,3.828,0,1.116,5.901,1.276,2.233,0.957,0.638,0.319,0,1.116,4.625,0.478,1.914,3.349,0.319,0,0,0.478,3.349,0.797,11,13,8,18,10,9,7,18,7,8,0,7,4,12,1,20,5,0,4,25,2,15,4,3,1,12,7,6,3,5,4,2,6,13,3,7,0,1,1,3,3,642,"gloria"
